@RELATION STAR-BE-O

@ATTRIBUTE name STRING
@ATTRIBUTE max NUMERIC
@ATTRIBUTE width NUMERIC
@ATTRIBUTE mad NUMERIC
@ATTRIBUTE grp {be,o}

@DATA
rs_cyg	0.526652941046	3.29229464293	0.0750319599088 	 o
rz_cas	-0.429998956852	8.79034811884	0.0107489535273 	 o
t_cep	1.43060077767	28.4324702423	0.270674868705 	 o
t_her	2.5851398595	21.4864958671	0.453991721253 	 o
theta1_ori_c	-0.225209917898	3.05718162012	0.00696646338996 	 o
tw_dra_b	-0.419146140657	4.65186661893	0.0114014942198 	 o
tw_drab	-0.42596736186	5.42080657411	0.0112577146568 	 o
tw_dra	-0.399546806408	7.40358825217	0.00847435085338 	 o
u_cyg	-0.267413389176	5.14258520342	0.0735379891306 	 o
u_oph	-0.342174794437	7.45255623702	0.00723372943718 	 o
v1143_cyg	-0.415710507868	5.09532013957	0.0115494962868 	 o
v1765_cyg	-0.210322005131	3.54931847175	0.00661782498472 	 o
v1765cyg	-0.163142381703	3.44297734516	0.00966465407966 	 o
v2083_cyg	-0.42593148109	9.03488969068	0.0134053346935 	 o
v2083cyg	-0.479945035422	7.80025942263	0.00947902153319 	 o
v2173_cyg	-0.346825089668	10.3815488344	0.00516441208357 	 o
v_380_cyg	-0.300056860028	3.99327408705	0.00413295228534 	 o
v380_cyg	-0.284190914902	4.03270647372	0.00408259369665 	 o
v397_cep	-0.496224028434	9.45933483852	0.00778901544751 	 o
v397cep	-0.515744282804	8.97794410352	0.00860246919806 	 o
v401_lac	-0.379061595276	11.3919292427	0.00866664559852 	 o
v401lac	-0.370829959401	11.3052299608	0.00819278562203 	 o
v402_lac	-0.381068439962	9.39558408466	0.013067275629 	 o
v_433_cep	-0.239170186428	7.17406074673	0.00498348155427 	 o
v433_cep	-0.220394161839	6.17235387897	0.00952494095687 	 o
v637_mon	-0.2421998437	6.09266138309	0.00754824808563 	 o
v731_cep	-0.48664585642	8.78124272823	0.0303164728454 	 o
v772_cas	-0.375537858329	6.28738666454	0.0165079584488 	 o
v772cas	-0.377275350957	6.28959304651	0.0137787221072 	 o
v978_cas	-0.223044462364	3.3704456339	0.00909679150813 	 o
v994_her	-0.460460533565	9.5632807414	0.00715634836775 	 o
y_cyg	-0.194819216976	8.8670402691	0.00413263435129 	 o
