@RELATION STAR-A-BE



@ATTRIBUTE jh NUMERIC
@ATTRIBUTE hk NUMERIC
@ATTRIBUTE grp {o,be}


@DATA
0.9749999,0.39900017,o
0.017000198,0.07200003,o
0.6359997,0.24800014,o
0.11500025,0.022000313,o
0.375,0.23000002,o
-0.072999954,-0.0030002594,o
0.921,0.30400002,o
0.09500027,0.013000011,o
0.0,0.0030002594,o
0.13100004,0.027999878,o
0.16900063,0.043999672,o
0.112999916,0.032000065,o
0.3920002,0.11000013,o
0.12899971,0.045000076,o
0.572,0.30900002,o
1.035,0.21099997,o
0.10700035,0.10099983,o
0.5350003,0.14899969,o
0.06399965,0.08100033,o
0.8989997,0.3840003,o
0.12899971,0.034000397,o
0.91699994,0.526,o
0.13199997,0.06400013,o
0.03700018,0.0539999,o
0.895,0.35799998,o
0.27799988,0.14800072,o
0.27100086,0.10299969,o
0.06399965,0.08500004,o
0.069000244,0.08899975,o
0.30299997,0.18900013,o
-0.04099989,0.0,o
0.29300022,0.052999496,o
-0.022999763,0.034999847,o
0.7750001,0.42000008,o
1.0550001,0.24000001,o
0.12900019,0.08799982,o
0.10100031,0.08500004,o
0.1789999,0.085999966,o
0.10500002,0.14300013,o
0.8459997,0.5300002,o
0.22300005,0.18300009,o
0.17300034,0.096999645,o
0.20499992,0.10000038,o
0.0909996,0.09400034,o
0.18200016,0.072999954,o
0.88400006,0.36499995,o
0.13100004,0.072999954,o
0.51399994,0.14800024,o
-0.034000397,0.03999996,o
0.975,0.36399996,o
0.987,0.15200019,o
0.04099989,0.0630002,o
1.2019997,0.737,o
0.1590004,0.08699989,o
0.2540002,0.059000015,o
0.974,0.26000005,o
0.03000021,0.027999878,o
0.048999786,0.09500027,o
-0.026999474,-0.0069999695,o
0.8800001,0.2570002,o
0.25199986,0.04300022,o
0.8069999,0.467,o
0.42900014,0.045000076,o
0.5300002,0.21700001,o
0.14000034,0.048999786,o
0.112000465,-0.10700035,o
0.932,0.15399998,o
0.031000137,0.06699991,o
0.6409998,0.17500019,o
0.41600037,0.20099974,o
0.9929999,0.36699998,o
0.2750001,0.05799961,o
0.16699982,0.06799984,o
0.010000229,-0.018000126,o
-0.009999752,0.043999672,o
0.24100018,0.06099987,o
0.27999973,0.19799995,o
0.3829999,0.09000015,o
0.14899969,0.021000385,o
0.1420002,0.04799986,o
0.80500007,0.25800014,o
0.17299938,0.09899998,o
0.25,0.065999985,o
0.16399956,0.039000034,o
0.059999943,0.025000095,o
0.80900013,0.24299991,o
0.061000347,0.059000015,o
0.09100056,0.026999474,o
0.03399992,0.055999756,o
1.0209997,0.45300007,o
0.63499975,0.30500007,o
0.8799999,0.18499994,o
0.12000036,0.07099962,o
0.38999987,0.075999975,o
0.5600004,0.22799969,o
0.89100003,0.34500003,o
0.8590002,0.4059999,o
-0.045000076,0.0069999695,o
0.59800005,0.25800014,o
0.15400028,0.032999992,o
0.19399929,-0.0189991,o
0.16699982,0.052999496,o
-0.03999996,-0.042000294,o
-0.004000187,-0.02699995,o
0.10499954,0.06800079,o
0.18099976,0.069999695,o
0.7590003,0.6069999,o
0.20199966,0.0710001,o
0.3920002,0.18999958,o
0.16400003,0.046000004,o
0.12800026,0.041000366,o
0.49,0.027999997,o
0.14899969,0.103000164,o
0.32800007,0.10199976,o
0.22399998,0.07600021,o
0.53600025,0.14299965,o
0.31099987,0.06400013,o
0.13300037,0.029999733,o
-0.015999794,0.04099989,o
0.31900024,0.14899969,o
0.20200062,0.06499958,o
0.13100004,0.02300024,o
0.25599957,0.10400009,o
0.19700003,0.072999954,o
0.106999874,0.04400015,o
0.4280002,0.07999992,o
0.375,0.11800003,o
0.33500004,0.022999763,o
1.194,0.672,o
0.26399994,0.089000225,o
0.89600015,0.32599998,o
0.24399996,0.099999905,o
0.5879998,0.32700014,o
0.8789997,0.33100033,o
0.5520005,0.15299988,o
-0.07899952,-0.014000893,o
0.29199982,0.17199993,o
0.9030001,0.35099983,o
0.28599977,0.19899988,o
0.34700012,0.12400055,o
0.19699955,0.048999786,o
0.25199986,0.0539999,o
0.77699995,0.38800025,o
0.27299976,0.07800007,o
0.12700033,0.05499983,o
0.15400028,0.14299965,o
0.061000347,0.046000004,o
1.099,0.194,o
1.0090001,0.48599982,o
0.17800045,0.05799961,o
0.51900005,0.27299976,o
0.15300035,0.042999744,o
0.20499992,0.17700005,o
0.7790003,0.35300016,o
-0.27199984,0.061999798,o
0.38100004,0.09700012,o
0.36399984,0.05700016,o
0.16800022,0.07999992,o
-0.032999992,-0.03200054,o
0.28399992,0.15100002,o
0.17299986,0.03600025,o
0.23499966,0.048999786,o
0.087999344,0.05000019,o
0.6220002,0.30299997,o
0.51900005,0.2249999,o
0.9250002,0.39900017,o
-0.116000175,-0.015999794,o
0.3909998,0.39100027,o
0.487,0.11199999,o
0.56999993,0.09899998,o
0.572,0.18599987,o
0.98500013,0.6400001,o
0.83700013,0.35399997,o
0.362,0.263,o
0.0149998665,-0.0069999695,o
0.5109997,0.22200012,o
0.5660002,-0.019000053,o
0.16200018,0.028999805,o
0.09700012,0.026000023,o
-0.025000095,0.022000313,o
0.00399971,0.05100012,o
0.3569994,0.16700077,o
0.119999886,0.03700018,o
0.89799976,0.20000029,o
0.5439997,0.2130003,o
-0.055999756,0.032999992,o
0.41900015,0.17500019,o
0.089999676,0.032999992,o
0.905,0.43000007,o
0.67499995,0.283,o
0.62999964,0.263,o
0.892,0.459,o
0.844,0.28900003,o
0.22100067,0.08199978,o
0.54800034,0.24399996,o
0.22599983,0.125,o
0.46600008,0.2989998,o
0.5749998,0.30999994,o
0.1539998,0.12699986,o
0.24600005,0.027999878,o
0.46900034,0.25899982,o
1.306,0.748,o
0.48799992,0.21799994,o
-0.0050001144,-0.01499939,o
0.39400005,0.17799997,o
0.421,0.15099955,o
0.7660003,0.31399965,o
0.43400002,0.14100027,o
0.22599983,0.11100006,o
0.54699993,0.073999405,o
0.27900028,0.1079998,o
0.2720003,0.11100006,o
0.3959999,0.2709999,o
0.055000305,0.056999207,o
0.46400023,0.08400011,o
0.016000032,0.15900016,o
0.34800053,0.12599945,o
0.20300007,0.038000107,o
0.43499994,0.22300005,o
0.6550001,0.21099997,o
0.3699999,0.119999886,o
0.1409998,0.09299946,o
0.23699999,0.05100012,o
0.075000286,0.048999786,o
0.43700004,0.18999982,o
0.43200016,0.1800003,o
0.28900027,0.21599984,o
-0.07800007,-0.05000019,o
0.072999954,0.03700018,o
0.16899967,0.034000397,o
-0.0710001,-0.024000168,o
0.7129998,0.48799992,o
0.52400017,0.22900009,o
-0.036999702,0.036999702,o
0.1170001,0.015999794,o
0.046000004,0.042999744,o
0.40199995,0.19400024,o
0.10200024,0.045000076,o
0.078999996,0.07799959,o
1.039,0.471,o
0.5999999,0.28100014,o
0.40400028,0.2420001,o
0.42700005,0.2340002,o
0.533,0.22800016,o
0.22500038,0.07899952,o
0.05499983,0.112999916,o
0.2579999,0.085999966,o
0.5109997,0.22900009,o
0.97,0.70300007,o
0.77,0.15100002,o
0.07000065,0.062999725,o
1.45,0.59899986,o
0.8839998,0.43800008,o
0.03600025,0.10599947,o
0.19099998,0.029000282,o
0.31799984,0.05700016,o
0.77299976,0.35300016,o
0.50999975,0.22000027,o
0.1409998,0.031000137,o
-0.028999329,0.016999245,o
0.22200012,0.069000244,o
0.21600008,0.04099989,o
0.796,0.52999973,o
0.16599989,0.109000206,o
0.3079996,0.12400055,o
0.13100052,0.06199932,o
0.49300003,0.13300014,o
0.1409998,0.05100012,o
0.04099989,0.032000065,o
0.684,0.26900005,o
0.29699993,0.069000244,o
0.20499992,0.07800007,o
0.12099981,0.022000313,o
0.055999756,0.032000065,o
-0.07600021,-0.0149998665,o
1.0529997,0.2520001,o
0.30900002,0.045000076,o
0.60700035,0.016999722,o
0.60599995,0.204,o
0.87100005,0.51900005,o
0.29399967,0.062000275,o
0.30900002,0.1430006,o
-0.082999706,0.013000011,o
0.9560001,0.21800005,o
0.6419997,0.18300009,o
0.13000011,0.022999763,o
0.038000107,0.052000046,o
1.0569999,0.15700006,o
0.09800005,0.06799984,o
0.089999676,0.07600021,o
0.21200037,0.0149998665,o
0.86599994,0.68299985,o
0.29399967,0.07399988,o
0.13800001,0.027000427,o
1.0380001,0.26,o
0.53100014,0.21799994,o
0.36800003,0.12999964,o
0.080999374,0.07500076,o
0.11199999,0.04300022,o
0.1329999,0.041999817,o
0.4949999,0.078999996,o
1.2689999,0.5940001,o
0.94200015,0.576,o
0.8820002,0.385,o
-0.04699993,-0.013000011,o
0.37400007,0.1270001,o
-0.0710001,0.0089998245,o
0.038000107,0.046000004,o
0.33599997,0.11899996,o
0.4669999,0.09200001,o
0.13000011,0.06699991,o
0.15399933,0.07700062,o
0.13800049,0.0539999,o
0.953,0.46599996,o
0.86300004,0.5239999,o
0.31200004,0.039000034,o
0.19799995,0.042999268,o
0.8010001,0.2440002,o
0.031999588,0.043999672,o
0.52699995,0.26399994,o
0.37599993,0.08199978,o
0.20600033,0.023999214,o
0.81299996,0.34099996,o
0.5250001,0.20499992,o
0.81500006,0.36400008,o
0.11700058,0.12199974,o
0.72700024,0.263,o
0.18700027,0.08099985,o
0.5079994,0.49400043,o
0.42400074,0.14299965,o
0.30700016,0.06799984,o
0.46099997,0.1960001,o
0.15999985,0.07600021,o
0.07799959,0.065999985,o
0.9879999,0.3820001,o
0.6069999,0.22399998,o
1.016,0.42499995,o
0.09200001,0.035000324,o
0.8770001,0.27399993,o
0.022999763,0.017000198,o
0.083999634,0.045000076,o
0.5970001,0.18300009,o
0.26900005,0.0909996,o
0.13999987,0.03000021,o
0.3529997,0.15199995,o
0.3369999,0.10999966,o
1.1920002,0.8449999,o
-0.11899948,0.06199932,o
0.16099977,0.096000195,o
0.022999763,0.03000021,o
0.8129997,0.375,o
0.44400024,0.18099976,o
0.71500015,0.23600006,o
-0.0189991,0.00799942,o
1.2210001,0.66400003,o
0.80600005,0.224,o
0.2800002,0.09200001,o
0.45800018,0.052000046,o
0.9059999,0.6200001,o
0.32000065,0.2489996,o
0.25,0.04699993,o
0.6329999,0.24900007,o
-0.09499979,0.0029997826,o
0.84099984,0.531,o
0.5300002,0.651,o
0.20000029,0.06099987,o
1.2900002,0.8310001,o
0.22900009,0.06500006,o
0.13000011,0.041999817,o
0.28399944,0.10099983,o
0.17700005,0.19299984,o
1.16,0.572,o
0.7680001,0.2989998,o
0.116000175,0.02699995,o
0.11499977,0.055000305,o
0.22900009,0.16600037,o
0.931,0.5120001,o
0.09300041,0.04699993,o
-0.116000175,0.02699995,o
0.342,0.103999615,o
0.15999985,0.07700014,o
0.901,0.24399996,o
0.8909999,0.39600003,o
0.61800003,0.23199987,o
0.9030001,0.5609999,o
0.21800041,0.029999733,o
0.7260003,0.31299973,o
0.17100048,0.07499981,o
0.4419999,0.40599966,o
0.26000023,0.0909996,o
0.49100018,0.18400002,o
0.10599995,0.019999504,o
0.819,0.2800001,o
0.18400002,0.04699993,o
-0.031999588,-0.032999992,o
1.0249999,0.29299998,o
-0.024999619,0.022999763,o
0.024999619,0.020999908,o
0.22999954,0.034999847,o
1.119,0.23499995,o
0.1960001,0.034999847,o
0.86000013,0.36299992,o
0.13999987,0.0710001,o
0.24499989,0.041999817,o
0.8709998,0.365,o
0.18400002,0.09100008,o
1.823,1.156,o
0.22599983,0.21500015,o
0.116000175,0.04400015,o
0.9350002,0.4239998,o
0.109000206,0.069999695,o
0.48599958,0.08300018,o
0.15300012,-0.086000204,o
0.9749999,0.25,o
0.18399954,0.042000294,o
0.903,0.18799996,o
0.283,0.116000175,o
0.035000324,0.043999672,o
0.17799997,0.05100012,o
0.90599996,0.38100004,o
0.29300022,0.06099987,o
0.103000164,0.029999733,o
0.5830002,0.13599968,o
0.1960001,0.17799997,o
0.15600014,0.05499983,o
1.1169999,0.753,o
0.92900014,0.339,o
0.38100004,0.10500002,o
0.58099985,0.13700008,o
1.069,0.572,o
0.029999733,0.025000572,o
-0.009000301,-0.05100012,o
0.941,0.17200017,o
0.19900036,0.05799961,o
0.49900055,0.16799974,o
0.082000256,0.078999996,o
0.08500004,0.076999664,o
0.10099983,0.09100008,o
0.1930008,0.019999504,o
0.07999992,0.0069999695,o
0.684,0.26999998,o
0.123000145,0.02699995,o
0.45699978,0.14899969,o
0.22399998,0.092999935,o
0.07999992,0.04400015,o
-0.04400015,-0.02699995,o
0.7140002,0.3529997,o
0.036999702,0.019000053,o
0.05099964,-0.020000458,o
0.1409998,0.0710001,o
0.29399967,0.07000017,o
0.49300003,0.18400002,o
0.99099994,0.4710002,o
0.16900015,0.038000107,o
0.90100026,0.42299986,o
0.80700016,0.29500008,o
0.24800014,0.015999794,o
0.20499992,0.085999966,o
1.0060003,0.50699997,o
-0.029999733,0.09000015,o
0.79099995,0.53700006,o
0.605,0.22000027,o
0.3080001,0.09200001,o
0.2859993,0.055000305,o
0.14599991,0.041000366,o
0.5470004,0.21099997,o
0.21800041,0.08199978,o
0.814,0.20999992,o
0.29500008,0.07400036,o
0.09300041,0.022999763,o
0.10300064,0.11599922,o
0.50600004,0.204,o
0.11199951,0.013000488,o
0.4699998,0.14300013,o
0.07700014,0.078999996,o
0.48500013,0.125,o
0.035999298,0.013000488,o
-0.032999992,0.049999237,o
0.37300014,0.18500042,o
0.9430003,0.36299992,o
1.3969998,0.7190001,o
0.19500017,0.025000095,o
0.37799978,0.26400042,o
0.15899992,0.052000046,o
-0.083999634,-0.062999725,o
0.10500002,0.0029997826,o
0.53900003,0.18499994,o
0.10599995,0.06400013,o
-0.021999836,0.028999805,o
0.12199974,0.024000168,o
0.14900017,0.052000046,o
1.369,1.042,o
-0.09200001,-0.02699995,o
0.946,0.26199996,o
0.29199982,0.04600048,o
0.24600029,0.06400013,o
0.31099987,0.08300018,o
0.48600006,0.19900036,o
0.21999979,0.052000046,o
0.97599983,0.25100017,o
0.61000013,0.119999886,o
-0.00399971,0.048999786,o
0.0029997826,0.0710001,o
1.0320001,0.413,o
0.2529993,0.04900074,o
0.05100012,0.021999836,o
0.04300022,0.07800007,o
0.12700033,0.06699991,o
1.3479999,0.73099995,o
0.918,0.48900008,o
0.89600015,0.25899994,o
1.678,0.556,o
-0.09399986,0.03600025,o
0.34399986,0.18400002,o
0.24300003,0.06000042,o
0.388,0.07600021,o
0.21500015,0.07999992,o
0.4159999,0.106999874,o
0.8369999,0.26400006,o
0.854,0.373,o
0.296,0.14000034,o
0.658,0.29699993,o
0.21299982,0.116000175,o
0.0710001,0.116000175,o
0.78600025,0.25600004,o
0.018000126,0.056999683,o
0.30100012,0.1329999,o
0.56899977,0.1670003,o
0.17599964,0.04699993,o
0.6170001,0.12099981,o
0.116000175,0.092999935,o
-0.01999998,-0.032999992,o
1.9750004,0.2119999,o
0.19699955,-0.048999786,o
-0.011000156,0.032999992,o
-0.03999996,0.013000488,o
0.08300018,0.029999733,o
0.69000006,0.30499983,o
1.0840001,0.7229998,o
-0.07800007,-0.012000084,o
0.13800001,0.004000187,o
0.0,0.00399971,o
-0.10200024,0.031000137,o
0.75,0.059000015,o
0.3210001,0.05499983,o
0.18099976,0.062000275,o
0.23399925,0.07600021,o
1.0550001,0.34600002,o
0.84000015,0.4749999,o
0.16699982,0.059999943,o
0.11700058,0.032999992,o
0.977,0.34500003,o
0.8870001,0.4849999,o
0.14599991,0.05600071,o
0.22300053,0.06400013,o
0.951,0.3260001,o
-0.059999466,0.0030002594,o
0.89900017,0.57899976,o
0.09800005,0.07499981,o
0.31500053,0.072999954,o
0.91999984,0.35600019,o
0.2529993,0.034999847,o
-0.04699993,-0.011000633,o
0.7419996,0.40800047,o
0.934,0.43499997,o
0.5750003,0.1880002,o
0.27600002,0.10400009,o
0.6960001,0.60899997,o
0.25699997,0.25399995,o
0.4460001,0.2679999,o
0.24499989,0.09700012,o
0.04799986,0.116000175,o
0.042999744,0.010000229,o
0.19299984,0.10800028,o
-0.08500004,0.029999733,o
1.036,0.39199996,o
-0.04699993,-0.012999535,o
0.19799995,0.02699995,o
0.6669998,0.9040003,o
0.14199972,0.17900038,o
0.23499966,0.07000017,o
0.17399979,0.0010004044,o
0.12900019,0.05100012,o
-0.027999878,-0.0350008,o
0.8770001,0.39100003,o
0.39299965,0.14000034,o
0.07400036,0.02699995,o
0.21799994,0.065999985,o
0.42400026,0.1369996,o
0.7609997,0.4960003,o
-0.05000019,-0.02199936,o
0.123999596,0.020999908,o
0.07000017,0.07200003,o
0.5499997,0.18600035,o
0.02300024,0.035999775,o
0.21299934,0.062000275,o
0.45200014,0.1079998,o
0.32000017,0.116999626,o
1.0570002,0.44599986,o
0.059999943,0.03999996,o
0.44000006,0.13399982,o
0.2840004,0.029999733,o
0.29100037,0.1079998,o
0.38600016,0.119999886,o
0.8829999,0.3790002,o
0.14400005,0.059999943,o
0.951,0.42400002,o
0.8340001,0.35199988,o
0.24600029,0.048999786,o
0.116000175,0.123000145,o
0.8399997,0.4500003,o
0.12400007,0.5830002,o
-0.04699993,0.05499983,o
0.5450001,0.16100025,o
0.94299996,0.52000004,o
0.14700031,-0.0010004044,o
0.362,0.14999962,o
0.10299969,0.04000044,o
0.23500013,0.025000095,o
1.0539999,0.2349999,o
0.15200043,0.03600025,o
0.12900066,0.01499939,o
0.2569995,0.09300041,o
0.888,0.427,o
-0.02300024,-0.055999756,o
0.08100033,0.0069999695,o
0.50999975,0.20300007,o
0.6140003,0.1329999,o
0.004000187,0.10099983,o
0.1630001,0.13799953,o
0.12599993,0.020999908,o
0.15999985,0.026000023,o
0.916,0.38700002,o
0.88600004,0.39699996,o
-0.031000137,0.27699995,o
0.123000145,0.06899977,o
0.7589998,0.2750001,o
0.15199995,0.0149998665,o
0.09899998,0.03799963,o
0.16000032,0.096999645,o
0.034999847,0.048999786,o
0.30200005,0.06199932,o
-0.10599995,0.028999805,o
0.73099995,0.28500032,o
0.22900009,0.076999664,o
0.18200016,0.15500069,o
0.12200022,0.035999775,o
-0.055999756,0.0089998245,o
0.23200035,0.07899952,o
-0.046000004,-0.0030002594,o
0.26100063,0.069999695,o
0.056999683,0.01600027,o
0.8629999,0.26900005,o
0.5970001,0.21000004,o
-0.031000137,0.028999805,o
0.1970005,0.07999992,o
0.26399994,0.05499935,o
0.8879998,0.84599996,o
0.49699974,0.24700022,o
0.5250001,0.12599993,o
0.7470002,0.21299982,o
0.1630001,0.022999763,o
0.1630001,0.03999996,o
0.3189993,0.09800053,o
0.9480001,0.502,o
-0.089999676,-0.026000023,o
0.48799992,0.14400005,o
0.5960002,0.23600006,o
0.13100052,0.04699993,o
0.21500015,0.034000397,o
0.1630001,0.013000488,o
-0.09100008,0.001999855,o
0.13100004,0.055999756,o
0.07599926,0.022000313,o
0.5300002,0.19799995,o
1.1389999,0.22000003,o
0.924,0.30200005,o
0.027999878,0.0069999695,o
0.977,0.21600008,o
0.21500015,0.052999496,o
0.4460001,0.12899971,o
0.24100018,0.112000465,o
0.5149994,0.20700026,o
1.012,0.55500007,o
-0.028999805,0.05100012,o
0.803,0.38300002,o
0.8340001,0.204,o
